pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z
20.348281,2.810585,17.473604,21.065622,2.778035,17.694964,21.202432,2.816443,16.869856,21.11567,1.147572,15.025616,22.16095,0.983092,14.551923,20.92347,0.924362,13.896256,NaN,NaN,NaN,NaN,NaN,NaN
20.348826,2.817506,17.475442,21.067583,2.785045,17.696515,21.203662,2.824923,16.870414,21.115087,1.149952,15.024552,22.160339,0.983406,14.553982,20.922852,0.924679,13.898301,NaN,NaN,NaN,NaN,NaN,NaN
20.350133,2.825333,17.479561,21.068227,2.793368,17.698701,21.204232,2.83169,16.87622,21.114392,1.151273,15.027524,22.158955,0.985717,14.555517,20.922235,0.927554,13.897705,NaN,NaN,NaN,NaN,NaN,NaN
20.351537,2.840815,17.492841,21.068871,2.801692,17.700887,21.206252,2.84681,16.887339,21.11319,1.153972,15.028521,22.159166,0.988489,14.55625,20.922343,0.928934,13.898078,NaN,NaN,NaN,NaN,NaN,NaN
20.352028,2.851568,17.496426,21.071223,2.818862,17.720287,21.206695,2.855522,16.894068,21.113259,1.155858,15.029347,22.157782,0.9908,14.557784,20.921725,0.929251,13.900123,NaN,NaN,NaN,NaN,NaN,NaN
20.353435,2.863743,17.497751,21.071635,2.830293,17.720305,21.207904,2.86733,16.895912,21.112057,1.158557,15.030344,22.157812,0.99319,14.55905,20.920529,0.931943,13.901121,NaN,NaN,NaN,NaN,NaN,NaN
20.353385,2.870485,17.501225,21.072279,2.838615,17.72249,21.207161,2.87505,16.897918,21.110963,1.16264,15.031712,22.156533,0.996887,14.560951,20.920746,0.934703,13.901866,NaN,NaN,NaN,NaN,NaN,NaN
20.35393,2.877405,17.503062,21.072118,2.843981,17.725592,21.207838,2.882843,16.899655,21.11045,1.166906,15.031473,22.155972,1.001656,14.561158,20.91955,0.937395,13.902863,NaN,NaN,NaN,NaN,NaN,NaN
20.353788,2.885313,17.50344,21.072104,2.85278,17.725867,21.208339,2.890265,16.901929,21.107755,1.170537,15.033638,22.154694,1.005353,14.563058,20.91908,0.94115,13.902187,NaN,NaN,NaN,NaN,NaN,NaN
20.354333,2.892232,17.505277,21.072641,2.859715,17.727688,21.208218,2.897657,16.901852,21.108185,1.176075,15.035119,22.153521,1.010436,14.565325,20.918679,0.944227,13.904978,NaN,NaN,NaN,NaN,NaN,NaN
20.354105,2.898607,17.509289,21.071754,2.866577,17.729779,21.207989,2.904022,16.905844,21.105636,1.180589,15.037199,22.151592,1.025563,14.576577,20.917444,0.947419,13.906427,NaN,NaN,NaN,NaN,NaN,NaN
20.3533,2.907352,17.512208,21.071564,2.875008,17.730589,21.207799,2.912426,16.906669,21.103845,1.188556,15.038868,22.150419,1.030647,14.578842,20.917005,0.950996,13.90967,NaN,NaN,NaN,NaN,NaN,NaN
20.353597,2.914921,17.515489,21.071442,2.88278,17.734955,21.207501,2.919804,16.911562,21.100685,1.20398,15.049957,22.148158,1.036916,14.580762,20.915338,0.957442,13.909992,NaN,NaN,NaN,NaN,NaN,NaN
20.353519,2.925079,17.521141,21.071251,2.891573,17.740219,21.206584,2.930054,16.915822,21.098281,1.209377,15.051952,22.145716,1.042805,14.583214,20.91425,0.961514,13.911361,NaN,NaN,NaN,NaN,NaN,NaN
20.354218,2.938692,17.526343,21.071316,2.905184,17.74302,21.207126,2.942773,16.921076,21.095187,1.215769,15.052513,22.143455,1.049074,14.585134,20.912545,0.965903,13.914777,NaN,NaN,NaN,NaN,NaN,NaN
20.354534,2.961174,17.542697,21.071311,2.920178,17.751174,21.207874,2.961963,16.938512,21.091328,1.221596,15.05522,22.140316,1.055955,14.586161,20.910037,0.972786,13.918127,NaN,NaN,NaN,NaN,NaN,NaN
20.354698,2.97655,17.545473,21.071974,2.940899,17.769112,21.207701,2.976087,16.941891,21.088924,1.239604,15.05835,22.137931,1.073444,14.588884,20.907715,0.985182,13.92877,NaN,NaN,NaN,NaN,NaN,NaN
20.32579,2.987432,17.672473,21.091188,2.942175,17.828366,21.137279,3.057959,16.937064,21.066667,1.153892,15.171839,22.10184,1.091283,14.550236,20.844017,0.848781,14.093868,NaN,NaN,NaN,NaN,NaN,NaN
20.309621,2.975636,17.71687,21.079,2.97066,17.799344,21.128266,3.066867,16.971595,21.045069,1.119893,15.241533,22.09363,1.073441,14.613851,20.831289,0.834633,14.126849,NaN,NaN,NaN,NaN,NaN,NaN
